Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
99,Soft Go By Majority: 20,2.5736522633744854,0.8183411522633744,18.0,1.0,0.7567650205761318,0.061576131687242824,0.030331893004115217,0.15132695473251023,1.0,0.7824920719515971,0.6130403241576874,0
100,VeryBad,2.5726440329218105,0.8161685185185186,15.0,1.0,0.7583991769547326,0.05776934156378603,0.028509876543209862,0.15532160493827163,0.9966444905837945,0.7844664489091261,0.6918544730295161,0
101,Punisher,2.569907407407407,0.6466909465020576,81.0,1.0,0.6302736625514404,0.016417283950617267,0.08130781893004113,0.2720012345679013,1.0,0,0.2103167123074779,0
102,First by Grofman,2.56858024691358,0.8866847736625515,19.0,1.0,0.766066255144033,0.1206185185185185,0.03902160493827162,0.07429362139917695,1.0,0.2859254312883464,0.28839197298336466,1.0
103,Second by Black,2.567458847736625,0.8505485596707819,0.0,1.0,0.7776125514403291,0.07293600823045267,0.021026543209876545,0.12842489711934155,0.9742008455710843,0.7087908103312995,0.7128459543224296,0.29781026931213345
104,Soft Go By Majority: 40,2.5669032921810704,0.8185728395061729,17.0,1.0,0.7535269547325104,0.06504588477366256,0.03121790123456788,0.15020925925925918,1.0,0.7931874318374693,0.5920531092120582,0
105,Meta Majority Memory One: 36 players,2.565534979423868,0.7542699588477366,52.0,1.0,0.7044230452674897,0.049846913580246933,0.051221604938271645,0.19450843621399175,0.995801824774633,0.05793859685837868,0.8794409865721039,0.025078760416218128
106,Slow Tit For Two Tats 2,2.5652674897119336,0.8026971193415637,16.0,1.0,0.7468248971193415,0.055872222222222184,0.03182757201646088,0.16547530864197527,1.0,0.7548615667337497,0.360220183831272,0
107,Worse and Worse 3,2.5604526748971193,0.7769860082304527,32.0,1.0,0.7041364197530865,0.07284958847736629,0.056010699588477396,0.16700329218106993,0.8769660098649257,0.5125407322391726,0.577655918970172,0.4107191102399069
108,"Grumpy: Nice, 10, -10",2.559002057613169,0.8578705761316873,13.0,1.0,0.7691230452674898,0.08874753086419748,0.02715432098765431,0.1149751028806584,1.0,0.9757630070007652,0.03609247193181878,0
109,Soft Go By Majority,2.5559979423868313,0.8137390946502058,19.0,1.0,0.7334806584362139,0.0802584362139918,0.04210699588477366,0.14415390946502057,1.0,0.8589639131789579,0.648183923160919,0
110,Nice Average Copier,2.5558539094650206,0.7759456790123457,31.0,1.0,0.7027897119341565,0.07315596707818929,0.055992181069958846,0.16806213991769536,0.8782271205955079,0.5149007268022273,0.5773589968345004,0.4076153512203693
111,Second by Appold,2.5558127572016462,0.7777641975308642,25.0,1.0,0.7106253086419754,0.06713888888888889,0.05023251028806583,0.17200329218106986,0.9110700979383191,0.5041252514302077,0.6971500946289084,0.3175566401035789
112,Delayed AON1,2.551728395061728,0.7688417695473251,29.0,1.0,0.6378584362139917,0.1309833333333333,0.10194876543209877,0.12920946502057615,0.9979796200085924,0.12158155646192204,0,1.0
113,Hard Tit For Tat,2.55037037037037,0.6384181069958847,83.0,1.0,0.6235886831275721,0.014829423868312729,0.07938148148148151,0.2822004115226337,1.0,0,0.2193719968811446,0
114,Hard Tit For 2 Tats,2.5495370370370374,0.8235779835390946,0.0,1.0,0.7572541152263373,0.06632386831275723,0.025364197530864205,0.15105781893004122,1.0,0.6821936278850407,0.3550456866649399,0.26512062402487246
115,"N Tit(s) For M Tat(s): 3, 2",2.548734567901235,0.7904613168724279,27.0,1.0,0.7340773662551442,0.05638395061728393,0.03422325102880658,0.17531543209876532,1.0,0.7259161788101647,0.2555812589019848,0.153255834394194
116,Win-Stay Lose-Shift: C,2.5423868312757203,0.7715699588477366,25.0,1.0,0.6401985596707819,0.13137139917695478,0.09832201646090535,0.130108024691358,1.0,0,0,1.0
117,Appeaser,2.541594650205761,0.771182304526749,25.0,1.0,0.6395868312757202,0.13159547325102885,0.09848559670781895,0.13033209876543211,1.0,0,0,1.0
118,Tit For 2 Tats,2.5395164609053493,0.8508002057613169,0.0,1.0,0.7718893004115226,0.07891090534979428,0.01852839506172839,0.13067139917695478,1.0,0.7510213628980034,1.0,0
119,Second by Harrington,2.537139917695473,0.6834668724279835,83.0,1.0,0.5894010288065844,0.09406584362139918,0.11330164609053492,0.20323148148148154,0.9136067046684977,0.4623195993303966,0.9640221966785408,0.2780388858767438
120,Thumper,2.5316666666666663,0.6912512345679013,62.0,1.0,0.6572473251028806,0.034003909465020556,0.06261872427983539,0.2461300411522634,1.0,0,0.5735228348490189,0
121,Inverse,2.5311831275720165,0.6765679012345679,79.0,1.0,0.6460166666666666,0.03055123456790123,0.06766563786008234,0.2557664609053498,0.9546964386197737,0,0.5801398933237513,0
122,Two Tits For Tat,2.53059670781893,0.6600987654320988,81.0,1.0,0.6357261316872428,0.024372633744855928,0.07087942386831278,0.26902181069958847,1.0,0,0.35316655477168774,0
123,Tricky Level Punisher,2.522458847736626,0.8042786008230453,29.0,1.0,0.6981617283950616,0.10611687242798358,0.057788065843621415,0.1379333333333333,1.0,0.9012432854878004,0.030316684466160822,0.016940983545023703
124,GTFT: 0.7,2.5169135802469143,0.9452917695473251,0.0,1.0,0.8012662551440329,0.14402551440329212,0.01464650205761316,0.04006172839506173,1.0,0.7009220141709277,1.0,0.6982361564160682
125,AdaptorBrief,2.4704115226337455,0.5874882716049382,122.0,0.9893004115226337,0.5366944444444444,0.050793827160493785,0.11271296296296297,0.2997987654320989,0.9566118690212393,0.2957436742240836,0.5136967840076212,0.11887393088776518
126,Eventual Cycle Hunter,2.4576337448559666,0.9123765432098765,14.0,1.0,0.7444069958847738,0.1679695473251028,0.0344014403292181,0.05322201646090537,0.9974623034428005,0.984642546645325,0.08875554292030544,0.11965683825176485
127,Second by Tranquilizer,2.4455349794238685,0.648766255144033,87.5,1.0,0.5603944444444444,0.08837181069958855,0.10347078189300411,0.24776296296296285,0.8969061162877967,0.554271739522685,0.942836650382682,0.3337737335676454
128,GTFT: 0.9,2.422541152263375,0.9799615226337448,0.0,1.0,0.7945981481481482,0.18536337448559662,0.0047786008230452665,0.015259876543209868,1.0,0.8978524925193582,1.0,0.9027306496162639
